profile_key,name,status,core_complete,enrichment_complete,missing_required,missing_total,missing_fields,has_identity_name,has_birth_date,has_birth_time,has_birth_place,has_canonical_payload,has_structural_codex,has_numerology,has_gematria,has_acf_legacy,has_major_events,has_source,has_population_v2
martin_karplus_q903471,Martin Karplus,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
martin_luther,Martin Luther,core_complete_with_gaps,True,False,0,1,major_events,True,True,True,True,True,True,True,True,True,False,True,True
martin_luther_king_jr,Martin Luther King Jr.,core_complete_with_gaps,True,False,0,1,major_events,True,True,True,True,True,True,True,True,True,False,True,True
martin_luther_king_jr_q8027,Martin Luther King Jr.,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
martin_mcbirney_q17404045,Martin McBirney,incomplete,False,False,1,5,birth.date|birth.time|birth.place|profile.acf.json|major_events,True,False,False,False,True,True,True,True,False,False,True,True
martin_seligman,Martin Seligman,core_complete_with_gaps,True,False,0,1,major_events,True,True,True,True,True,True,True,True,True,False,True,True
martin_shaw_q6776586,Martin Shaw,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
martin_tolich_q23304500,Martin Tolich,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
martina_sester_q40314126,Martina Sester,incomplete,False,False,1,5,birth.date|birth.time|birth.place|profile.acf.json|major_events,True,False,False,False,True,True,True,True,False,False,True,True
martine_bertereau_q3295850,Martine Bertereau,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
marvin_hamlisch_q337206,Marvin Hamlisch,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
marvin_minsky,Marvin Minsky,core_complete_with_gaps,True,False,0,1,major_events,True,True,True,True,True,True,True,True,True,False,True,True
mary_ainsworth,Mary Ainsworth,core_complete_with_gaps,True,False,0,1,major_events,True,True,True,True,True,True,True,True,True,False,True,True
mary_e_brunkow_q114564137,Mary E. Brunkow,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
mary_shelley,Mary Shelley,core_complete_with_gaps,True,False,0,1,major_events,True,True,True,True,True,True,True,True,True,False,True,True
mary_the_jewess_q7499,Mary the Jewess,incomplete,False,False,1,4,birth.date|birth.time|profile.acf.json|major_events,True,False,False,True,True,True,True,True,False,False,True,True
maría_cecilia_rivara_q130237196,María Cecilia Rivara,incomplete,False,False,1,5,birth.date|birth.time|birth.place|profile.acf.json|major_events,True,False,False,False,True,True,True,True,False,False,True,True
maría_cristina_pineda_suazo_q16301976,María Cristina Pineda Suazo,core_complete_with_gaps,True,False,0,4,birth.time|birth.place|profile.acf.json|major_events,True,True,False,False,True,True,True,True,False,False,True,True
maría_del_pilar_jiménez_alzate_q62565866,María del Pilar Jiménez Alzate,incomplete,False,False,1,4,birth.date|birth.time|profile.acf.json|major_events,True,False,False,True,True,True,True,True,False,False,True,True
maría_dolores_garcía_cotarelo_q63246941,María Dolores García Cotarelo,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
maría_pacheco_q2742060,María Pacheco,incomplete,False,False,1,4,birth.date|birth.time|profile.acf.json|major_events,True,False,False,True,True,True,True,True,False,False,True,True
maría_teresa_mirabal_q6004687,María Teresa Mirabal,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
maría_ángeles_durán_q17478003,María Ángeles Durán,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
marģers_skujenieks_q1390224,Marģers Skujenieks,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
masi_asare_q126377606,Masi Asare,incomplete,False,False,1,5,birth.date|birth.time|birth.place|profile.acf.json|major_events,True,False,False,False,True,True,True,True,False,False,True,True
masoud_ahmadi_moghaddasi_q6783864,Masoud Ahmadi Moghaddasi,incomplete,False,False,1,4,birth.date|birth.time|profile.acf.json|major_events,True,False,False,True,True,True,True,True,False,False,True,True
massimo_stiavelli_q53972617,Massimo Stiavelli,core_complete_with_gaps,True,False,0,4,birth.time|birth.place|profile.acf.json|major_events,True,True,False,False,True,True,True,True,False,False,True,True
mathabar_singh_thapa_q12495999,Mathabar Singh Thapa,incomplete,False,False,1,4,birth.date|birth.time|profile.acf.json|major_events,True,False,False,True,True,True,True,True,False,False,True,True
mathew_guest_q107804232,Mathew Guest,core_complete_with_gaps,True,False,0,4,birth.time|birth.place|profile.acf.json|major_events,True,True,False,False,True,True,True,True,False,False,True,True
mathurānātha_śarman_q117230085,Mathurānātha Śarman,incomplete,False,False,1,5,birth.date|birth.time|birth.place|profile.acf.json|major_events,True,False,False,False,True,True,True,True,False,False,True,True
matrona_of_perge_q119398623,Matrona of Perge,incomplete,False,False,1,4,birth.date|birth.time|profile.acf.json|major_events,True,False,False,True,True,True,True,True,False,False,True,True
matteo_civitali_q1909372,Matteo Civitali,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
matthew_israel_q97861256,Matthew Israel,incomplete,False,False,1,5,birth.date|birth.time|birth.place|profile.acf.json|major_events,True,False,False,False,True,True,True,True,False,False,True,True
matthew_jordan_harper,Matthew Jordan Harper,core_complete_with_gaps,True,False,0,2,profile.acf.json|major_events,True,True,True,True,True,True,True,True,False,False,True,True
maulana_noor_muhammad_q107250303,Maulana Noor Muhammad,incomplete,False,False,1,4,birth.date|birth.time|profile.acf.json|major_events,True,False,False,True,True,True,True,True,False,False,True,True
maumoon_abdul_gayoom_q297957,Maumoon Abdul Gayoom,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
maurice_allais_q105962,Maurice Allais,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
maurice_bishop_q468234,Maurice Bishop,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
maurice_hegeman_q121514461,Maurice Hegeman,incomplete,False,False,1,5,birth.date|birth.time|birth.place|profile.acf.json|major_events,True,False,False,False,True,True,True,True,False,False,True,True
maurice_levitas_q6793290,Maurice Levitas,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
maurice_merleau_ponty,Maurice Merleau-Ponty,core_complete_with_gaps,True,False,0,1,major_events,True,True,True,True,True,True,True,True,True,False,True,True
maurice_ravel,Maurice Ravel,core_complete_with_gaps,True,False,0,1,major_events,True,True,True,True,True,True,True,True,True,False,True,True
max_blecher_q660670,Max Blecher,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
max_born_q58978,Max Born,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
max_klymenko_q136403200,Max Klymenko,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
max_planck,Max Planck,core_complete_with_gaps,True,False,0,1,major_events,True,True,True,True,True,True,True,True,True,False,True,True
max_valier_q621510,Max Valier,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
max_wertheimer,Max Wertheimer,core_complete_with_gaps,True,False,0,1,major_events,True,True,True,True,True,True,True,True,True,False,True,True
maxim_bakiyev_q2566115,Maxim Bakiyev,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
may_britt_moser_q6796222,May-Britt Moser,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
maya_angelou,Maya Angelou,core_complete_with_gaps,True,False,0,1,major_events,True,True,True,True,True,True,True,True,True,False,True,True
maya_b_kronic_q138839915,Maya B. Kronic,incomplete,False,False,1,5,birth.date|birth.time|birth.place|profile.acf.json|major_events,True,False,False,False,True,True,True,True,False,False,True,True
maya_schuldiner_q21264389,Maya Schuldiner,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
mayana_zatz_q2920198,Mayana Zatz,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
maynak_bhandari_q17318582,Maynak Bhandari,incomplete,False,False,1,5,birth.date|birth.time|birth.place|profile.acf.json|major_events,True,False,False,False,True,True,True,True,False,False,True,True
meg_jean_cardin,Meg Jean Cardin,incomplete,False,False,1,3,birth.date|birth.place|major_events,True,False,True,False,True,True,True,True,True,False,True,True
meghnad_saha_q377898,Meghnad Saha,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
mehmed_ii,Mehmed II,core_complete_with_gaps,True,False,0,1,major_events,True,True,True,True,True,True,True,True,True,False,True,True
meir_tamari_q6810265,Meir Tamari,core_complete_with_gaps,True,False,0,4,birth.time|birth.place|profile.acf.json|major_events,True,True,False,False,True,True,True,True,False,False,True,True
meister_eckhart,Meister Eckhart,core_complete_with_gaps,True,False,0,1,major_events,True,True,True,True,True,True,True,True,True,False,True,True
mekonnen_endalkachew_q1340346,Mekonnen Endalkachew,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
mel_meyer_q20273693,Mel Meyer,core_complete_with_gaps,True,False,0,4,birth.time|birth.place|profile.acf.json|major_events,True,True,False,False,True,True,True,True,False,False,True,True
melanie_klein,Melanie Klein,core_complete_with_gaps,True,False,0,1,major_events,True,True,True,True,True,True,True,True,True,False,True,True
melchiorre_cafà_q983429,Melchiorre Cafà,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
melina_furman_q126911572,Melina Furman,core_complete_with_gaps,True,False,0,4,birth.time|birth.place|profile.acf.json|major_events,True,True,False,False,True,True,True,True,False,False,True,True
melvin_calvin_q49347,Melvin Calvin,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
menachem_begin_q130873,Menachem Begin,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
mencius,Mencius,incomplete,False,False,1,2,birth.date|major_events,True,False,True,True,True,True,True,True,True,False,True,True
meritxell_huch_q42800662,Meritxell Huch,incomplete,False,False,1,4,birth.date|birth.time|profile.acf.json|major_events,True,False,False,True,True,True,True,True,False,False,True,True
michael_a_singer,Michael A. Singer,core_complete_with_gaps,True,False,0,1,major_events,True,True,True,True,True,True,True,True,True,False,True,True
michael_aiken_q16854680,Michael Aiken,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
michael_bentley_q6828587,Michael Bentley,core_complete_with_gaps,True,False,0,4,birth.time|birth.place|profile.acf.json|major_events,True,True,False,False,True,True,True,True,False,False,True,True
michael_collins_q173196,Michael Collins,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
michael_dell,Michael Dell,core_complete_with_gaps,True,False,0,1,major_events,True,True,True,True,True,True,True,True,True,False,True,True
michael_elvis_brockway,Michael Elvis Brockway,core_complete_with_gaps,True,False,0,1,major_events,True,True,True,True,True,True,True,True,True,False,True,True
michael_faraday,Michael Faraday,incomplete,False,False,1,3,birth.date|birth.place|major_events,True,False,True,False,True,True,True,True,True,False,True,True
michael_grace_q119398477,Michael Grace,core_complete_with_gaps,True,False,0,4,birth.time|birth.place|profile.acf.json|major_events,True,True,False,False,True,True,True,True,False,False,True,True
michael_gschwind_q123412042,Michael Gschwind,incomplete,False,False,1,5,birth.date|birth.time|birth.place|profile.acf.json|major_events,True,False,False,False,True,True,True,True,False,False,True,True
michael_j_white_q84859275,Michael J. White,incomplete,False,False,1,5,birth.date|birth.time|birth.place|profile.acf.json|major_events,True,False,False,False,True,True,True,True,False,False,True,True
michael_kremer_q1635006,Michael Kremer,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
michael_l_radelet_q28112788,Michael L. Radelet,core_complete_with_gaps,True,False,0,4,birth.time|birth.place|profile.acf.json|major_events,True,True,False,False,True,True,True,True,False,False,True,True
michael_levitt_q6832227,Michael Levitt,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
michael_lipton_q6832266,Michael Lipton,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
michael_s_montalbano_q6834073,Michael S. Montalbano,core_complete_with_gaps,True,False,0,4,birth.time|birth.place|profile.acf.json|major_events,True,True,False,False,True,True,True,True,False,False,True,True
michael_spence_q157245,Michael Spence,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
michael_stuart_brown_q295684,Michael Stuart Brown,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
michel_de_pure_q3311196,Michel de Pure,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
michel_foucault,Michel Foucault,core_complete_with_gaps,True,False,0,1,major_events,True,True,True,True,True,True,True,True,True,False,True,True
michelangelo,Michelangelo,core_complete_with_gaps,True,False,0,1,major_events,True,True,True,True,True,True,True,True,True,False,True,True
michelangelo_q5592,Michelangelo,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
michelozzo_q309736,Michelozzo,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
michèle_barrett_q64605602,Michèle Barrett,incomplete,False,False,1,5,birth.date|birth.time|birth.place|profile.acf.json|major_events,True,False,False,False,True,True,True,True,False,False,True,True
micko_krstić_q3402797,Micko Krstić,incomplete,False,False,1,4,birth.date|birth.time|profile.acf.json|major_events,True,False,False,True,True,True,True,True,False,False,True,True
midhat_mursi_q328756,Midhat Mursi,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
miguel_de_cervantes,Miguel de Cervantes,core_complete_with_gaps,True,False,0,1,major_events,True,True,True,True,True,True,True,True,True,False,True,True
mihaela_ulieru_q138004403,Mihaela Ulieru,core_complete_with_gaps,True,False,0,4,birth.time|birth.place|profile.acf.json|major_events,True,True,False,False,True,True,True,True,False,False,True,True
mihail_roller_q2900740,Mihail Roller,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
mihail_sebastian_q698444,Mihail Sebastian,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
mihaly_csikszentmihalyi,Mihaly Csikszentmihalyi,core_complete_with_gaps,True,False,0,1,major_events,True,True,True,True,True,True,True,True,True,False,True,True
mike_hughes_q47546026,Mike Hughes,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
mike_pinnock_q124658849,Mike Pinnock,incomplete,False,False,1,5,birth.date|birth.time|birth.place|profile.acf.json|major_events,True,False,False,False,True,True,True,True,False,False,True,True
milan_vojnovic_q17131123,Milan Vojnovic,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
miles_davis,Miles Davis,core_complete_with_gaps,True,False,0,1,major_events,True,True,True,True,True,True,True,True,True,False,True,True
miliyana_kaymakamova_q25916881,Miliyana Kaymakamova,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
milton_friedman_q47426,Milton Friedman,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
milán_füst_q721776,Milán Füst,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
mira_gincburg_q21855441,Mira Gincburg,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
miren_basaras_q73008701,Miren Basaras,incomplete,False,False,1,4,birth.date|birth.time|profile.acf.json|major_events,True,False,False,True,True,True,True,True,False,False,True,True
miriam_karpilove_q122205621,Miriam Karpilove,core_complete_with_gaps,True,False,0,4,birth.time|birth.place|profile.acf.json|major_events,True,True,False,False,True,True,True,True,False,False,True,True
miriam_shatal_q113100161,Miriam Shatal,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
mirjam_pressler_q106834,Mirjam Pressler,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
miroslav_bulešić_q12352724,Miroslav Bulešić,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
mišo_broz_q2342513,Mišo Broz,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
mohamed_boudiaf_q314691,Mohamed Boudiaf,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
mohammad_javad_bahonar_q722559,Mohammad Javad Bahonar,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
mohammad_musa_shafiq_q1397698,Mohammad Musa Shafiq,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
mohammad_nur_ahmad_etemadi_q742705,Mohammad Nur Ahmad Etemadi,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
mohammed_munim_al_izmerly_q6893217,Mohammed Munim al-Izmerly,incomplete,False,False,1,5,birth.date|birth.time|birth.place|profile.acf.json|major_events,True,False,False,False,True,True,True,True,False,False,True,True
mohandas_karamchand_gandhi,Mohandas Karamchand Gandhi,incomplete,False,False,1,3,birth.date|birth.place|major_events,True,False,True,False,True,True,True,True,True,False,True,True
mohd_anwar_mohd_nor_q6891819,Mohd Anwar Mohd Nor,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
moisei_uritsky_q366790,Moisei Uritsky,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
moisés_bensabat_amzalak_q10331543,Moisés Bensabat Amzalak,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
molière,Molière,core_complete_with_gaps,True,False,0,1,major_events,True,True,True,True,True,True,True,True,True,False,True,True
mona_al_munajjed_q20422618,Mona Al Munajjed,core_complete_with_gaps,True,False,0,4,birth.time|birth.place|profile.acf.json|major_events,True,True,False,False,True,True,True,True,False,False,True,True
moncacht_apé_q6898460,Moncacht-Apé,incomplete,False,False,1,5,birth.date|birth.time|birth.place|profile.acf.json|major_events,True,False,False,False,True,True,True,True,False,False,True,True
monica_musenero_q98733574,Monica Musenero,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
monika_barz_q22691281,Monika Barz,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
moritz_cohn_q95347310,Moritz Cohn,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
morten_p_meldal_q6914509,Morten P. Meldal,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
morton_gould_q1352656,Morton Gould,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
mostafa_el_sayed_q265310,Mostafa El-Sayed,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
mostafa_hamed_ammar_q102123947,Mostafa Hamed Ammar,incomplete,False,False,1,5,birth.date|birth.time|birth.place|profile.acf.json|major_events,True,False,False,False,True,True,True,True,False,False,True,True
mother_teresa_q30547,Mother Teresa,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
moungi_bawendi_q15433043,Moungi Bawendi,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
muborak_mansurova_q43302065,Muborak Mansurova,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
muhammad,Muhammad,core_complete_with_gaps,True,False,0,1,major_events,True,True,True,True,True,True,True,True,True,False,True,True
muhammad_abdullah_ghazi_q5541125,Muhammad Abdullah Ghazi,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
muhammad_ghufran_q30087458,Muhammad Ghufran,incomplete,False,False,1,4,birth.date|birth.time|profile.acf.json|major_events,True,False,False,True,True,True,True,True,False,False,True,True
muhammad_noor_meskanzai_q31301873,Muhammad Noor Meskanzai,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
muhammad_seman_q12499382,Muhammad Seman,incomplete,False,False,1,5,birth.date|birth.time|birth.place|profile.acf.json|major_events,True,False,False,False,True,True,True,True,False,False,True,True
muharish_ibn_al_mujalli_q124773617,Muharish ibn al-Mujalli,incomplete,False,False,1,5,birth.date|birth.time|birth.place|profile.acf.json|major_events,True,False,False,False,True,True,True,True,False,False,True,True
muhiba_yakubova_q20609487,Muhiba Yakubova,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
muhoozi_kainerugaba_q6933076,Muhoozi Kainerugaba,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
muhsin_al_barazi_q2688925,Muhsin al-Barazi,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
mujib_rahman_ansari_q109548545,Mujib Rahman Ansari,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
munther_a_dahleh_q56798475,Munther A. Dahleh,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
muriel_mary_sutherland_binney_q122939135,Muriel Mary Sutherland Binney,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
murray_gell_mann,Murray Gell-Mann,core_complete_with_gaps,True,False,0,1,major_events,True,True,True,True,True,True,True,True,True,False,True,True
murray_gell_mann_q172840,Murray Gell-Mann,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
musa_shanibov_q85868443,Musa Shanibov,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
mustafa_kabha_q12408942,Mustafa Kabha,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
myriam_anissimov_q3331497,Myriam Anissimov,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
myron_scholes_q295647,Myron Scholes,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
mária_török_q602497,Mária Török,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
mónica_bettencourt_dias_q21572829,Mónica Bettencourt-Dias,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
mónica_fernández_aceytuno_q47528413,Mónica Fernández-Aceytuno,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
n_d_popescu_popnedea_q20735305,N. D. Popescu-Popnedea,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
nabil_seidah_q3334710,Nabil Seidah,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
nacio_herb_brown_q1282487,Nacio Herb Brown,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
nadia_murad_q22007112,Nadia Murad,incomplete,False,False,1,4,birth.date|birth.time|profile.acf.json|major_events,True,False,False,True,True,True,True,True,False,False,True,True
nadine_gordimer_q47619,Nadine Gordimer,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
nahum_meir_schaikewitz_q1962951,Nahum Meir Schaikewitz,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
nakaoka_shintarō_q3138626,Nakaoka Shintarō,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
nana_akufo_addo_q718601,Nana Akufo-Addo,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
nancy_romero_daza_q16733153,Nancy Romero-Daza,incomplete,False,False,1,5,birth.date|birth.time|birth.place|profile.acf.json|major_events,True,False,False,False,True,True,True,True,False,False,True,True
napoleon_bonaparte,Napoleon Bonaparte,core_complete_with_gaps,True,False,0,1,major_events,True,True,True,True,True,True,True,True,True,False,True,True
narges_mohammadi_q4967771,Narges Mohammadi,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
natalia_gherman_q6968023,Natalia Gherman,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
natasha_museveni_karugire_q106282844,Natasha Museveni Karugire,core_complete_with_gaps,True,False,0,4,birth.time|birth.place|profile.acf.json|major_events,True,True,False,False,True,True,True,True,False,False,True,True
nathalie_sarraute_q297758,Nathalie Sarraute,core_complete_with_gaps,True,False,0,3,birth.time|profile.acf.json|major_events,True,True,False,True,True,True,True,True,False,False,True,True
